1529049436016,Huawei startside,3,0.0,0.0,0,7,true,366.0,1,1
1529049438025,Nordnet,3,0.0,0.0,0,7,true,360.0,1,1
1529049444353,Huawei startside,3,0.0,0.0,0,7,true,361.0,1,1
1529049446032,Blockfolio,3,0.0,0.0,0,7,true,315.0,1,1
1529049462947,Huawei startside,3,0.0,0.0,0,7,true,313.0,1,1
1529049463845,Systemgrensesnitt,3,0.0,0.0,0,7,true,319.0,1,1
1529049469831,Huawei startside,3,0.0,0.0,0,7,true,310.0,1,1
1529049424978,Huawei startside,3,0.0,0.0,0,7,true,269.0,1,1
1529049428893,Messenger,3,0.0,0.0,0,7,true,388.0,1,1
1529049436016,Huawei startside,3,0.0,0.0,0,7,true,366.0,1,1
1529049438025,Nordnet,3,0.0,0.0,0,7,true,360.0,1,1
1529049444353,Huawei startside,3,0.0,0.0,0,7,true,361.0,1,1
1529049446032,Blockfolio,3,0.0,0.0,0,7,true,315.0,1,1
1529049462947,Huawei startside,3,0.0,0.0,0,7,true,313.0,1,1
1529049463845,Systemgrensesnitt,3,0.0,0.0,0,7,true,319.0,1,1
1529049469831,Huawei startside,3,0.0,0.0,0,7,true,310.0,1,1
1529049680222,Huawei startside,3,0.0,0.0,0,7,true,185.0,1,1
1529049680222,Huawei startside,3,0.0,0.0,0,7,true,185.0,1,1
1529049700783,Huawei startside,3,0.0,0.0,0,7,true,187.0,1,1
1529049717362,Innstillinger,3,0.0,0.0,0,7,true,310.0,1,1
1529049719708,Huawei startside,3,0.0,0.0,0,7,true,318.0,1,1
1529049721344,Innstillinger,3,0.0,0.0,0,7,true,285.0,1,1
1529049737742,Telefon-behandling,3,0.0,0.0,0,7,true,246.0,1,1
1529049740307,Innstillinger,3,0.0,0.0,0,7,true,269.0,1,1
1529049741516,Pakkeinstallasjon,3,0.0,0.0,0,7,true,253.0,1,1
1529049746503,Innstillinger,3,0.0,0.0,0,7,true,274.0,1,1
1529049750846,Telefon-behandling,3,0.0,0.0,0,7,true,263.0,1,1
1529049752849,Innstillinger,3,0.0,0.0,0,7,true,258.0,1,1
1529049760335,Telefon-behandling,3,0.0,0.0,0,7,true,247.0,1,1
1529049772355,Innstillinger,3,0.0,0.0,0,7,true,301.0,1,1
1529049772878,Huawei startside,3,0.0,0.0,0,7,true,293.0,1,1
1529049700783,Huawei startside,3,0.0,0.0,0,7,true,187.0,1,1
1529049717362,Innstillinger,3,0.0,0.0,0,7,true,310.0,1,1
1529049719708,Huawei startside,3,0.0,0.0,0,7,true,318.0,1,1
1529049721344,Innstillinger,3,0.0,0.0,0,7,true,285.0,1,1
1529049737742,Telefon-behandling,3,0.0,0.0,0,7,true,246.0,1,1
1529049740307,Innstillinger,3,0.0,0.0,0,7,true,269.0,1,1
1529049741516,Pakkeinstallasjon,3,0.0,0.0,0,7,true,253.0,1,1
1529049746503,Innstillinger,3,0.0,0.0,0,7,true,274.0,1,1
1529049750846,Telefon-behandling,3,0.0,0.0,0,7,true,263.0,1,1
1529049752849,Innstillinger,3,0.0,0.0,0,7,true,258.0,1,1
1529049760335,Telefon-behandling,3,0.0,0.0,0,7,true,247.0,1,1
1529049772355,Innstillinger,3,0.0,0.0,0,7,true,301.0,1,1
1529049772878,Huawei startside,3,0.0,0.0,0,7,true,293.0,1,1
1529049864521,Huawei startside,3,0.0,0.0,0,7,true,145.0,1,1
1529049869601,Gmail,3,0.0,0.0,0,7,true,375.0,1,1
1529049904513,Firefox,3,0.0,0.0,0,7,true,380.0,1,1
